geoid,name,state,lat,lon,pop
2144686,Leitchfield,KY,37.48624,-86.28469,6895
3139345,Plattsmouth,NE,41.00534,-95.89286,6887
4202288,Ambridge,PA,40.59165,-80.22691,6886
2458225,Ocean City,MD,38.39312,-75.07121,6884
1715001,Clinton,IL,40.14695,-88.96318,6881
3961686,Pepper Pike,OH,41.47939,-81.46021,6881
4214264,Clifton Heights,PA,39.93015,-75.29583,6880
2668760,River Rouge,MI,42.27435,-83.12416,6877
0168352,Satsuma,AL,30.85787,-88.06338,6874
4811464,Burnet,TX,30.7506,-98.23823,6869
3710500,Carolina Beach,NC,34.04187,-77.89979,6864
0441330,Litchfield Park,AZ,33.50176,-112.35947,6863
2267250,St. Gabriel,LA,30.2552,-91.10036,6857
4236368,Huntingdon,PA,40.49815,-78.00734,6857
5577925,Sturtevant,WI,42.6989,-87.90155,6855
4032750,Harrah,OK,35.47205,-97.18269,6853
4879492,Willow Park,TX,32.75394,-97.65017,6851
2732174,Jordan,MN,44.66463,-93.64022,6831
1820800,Ellettsville,IN,39.23221,-86.62414,6829
4226408,Folcroft,PA,39.88825,-75.27577,6827
1722931,Elburn,IL,41.88601,-88.46093,6826
4853130,Oak Point,TX,33.17047,-96.98754,6826
5109656,Bridgewater,VA,38.38849,-78.96445,6826
0833640,Gunnison,CO,38.54798,-106.9246,6821
5439532,Hurricane,WV,38.42747,-82.01808,6813
1233700,Indiantown,FL,27.04005,-80.48824,6810
2710144,Carver,MN,44.76147,-93.63254,6810
2709154,Byron,MN,44.03812,-92.64101,6809
1262525,St. Augustine Beach,FL,29.84156,-81.27097,6808
3641553,Lawrence,NY,40.60292,-73.71443,6807
1230525,High Springs,FL,29.79963,-82.58932,6806
2651940,Marshall,MI,42.26263,-84.95874,6802
4839928,Krum,TX,33.26503,-97.22494,6799
1376280,Thomson,GA,33.46927,-82.49512,6792
2153418,Morehead,KY,38.19003,-83.44907,6789
4269600,Shamokin,PA,40.78811,-76.55499,6787
5306330,Black Diamond,WA,47.31475,-122.01769,6787
1710513,Calumet Park,IL,41.66573,-87.65765,6777
2838320,Kosciusko,MS,33.05817,-89.58936,6774
4879576,Wilmer,TX,32.59902,-96.68158,6774
3917036,Columbiana,OH,40.88554,-80.66782,6773
4744382,"Lynchburg, Moore County",TN,35.28889,-86.35868,6773
2772238,Zimmerman,MN,45.44056,-93.59609,6772
1750868,Mount Carmel,IL,38.41905,-87.76979,6771
4857476,Pilot Point,TX,33.39826,-96.95553,6771
3452620,North Caldwell,NJ,40.8645,-74.26,6769
1900505,Adel,IA,41.60939,-94.01266,6763
4810264,Bridgeport,TX,33.21045,-97.77247,6763
3653660,North Syracuse,NY,43.13387,-76.13039,6761
1357260,Oakwood,GA,34.22213,-83.88486,6759
1713139,Chester,IL,37.92576,-89.8277,6759
0812045,Carbondale,CO,39.39556,-107.21502,6758
0819080,Dacono,CO,40.06352,-104.9468,6748
2975472,Valley Park,MO,38.55,-90.49592,6747
4738540,Jonesborough,TN,36.29597,-82.47631,6746
3605034,Bayville,NY,40.90726,-73.56117,6739
5130208,Galax,VA,36.66564,-80.91431,6739
3706760,Boiling Spring Lakes,NC,34.04391,-78.07489,6738
0636084,Huron,CA,36.20423,-120.09531,6737
0467800,Snowflake,AZ,34.52146,-110.09118,6736
0849600,Mead,CO,40.227,-104.98832,6735
4507255,Blythewood,SC,34.20925,-80.99529,6733
0120296,Demopolis,AL,32.49974,-87.82668,6724
1340056,Hoschton,GA,34.08593,-83.7622,6723
1903520,Atlantic,IA,41.39299,-95.02188,6717
4239352,Kennett Square,PA,39.84384,-75.7113,6713
1336472,Hapeville,GA,33.66087,-84.40943,6712
2657380,New Haven,MI,42.72976,-82.79704,6711
4867832,Silsbee,TX,30.34549,-94.17679,6711
3144035,Schuyler,NE,41.45013,-97.06159,6708
0157120,Opp,AL,31.28438,-86.25744,6706
0141296,Lanett,AL,32.85865,-85.20779,6704
4250344,Monessen,PA,40.15197,-79.88301,6704
5424580,Elkins,WV,38.92381,-79.85404,6698
1978060,Tiffin,IA,41.70503,-91.6544,6695
2060825,Roeland Park,KS,39.03585,-94.63741,6689
1806616,Boonville,IN,38.04661,-87.29103,6687
4215776,Connellsville,PA,40.0159,-79.58963,6682
1756627,Orland Hills,IL,41.59065,-87.84214,6676
4772540,Sweetwater,TN,35.60262,-84.47338,6676
1826386,Garrett,IN,41.35261,-85.12375,6663
5349415,Normandy Park,WA,47.43297,-122.34469,6661
4206928,Blakely,PA,41.48593,-75.60125,6659
4833200,Hempstead,TX,30.1006,-96.07773,6658
4801744,Aledo,TX,32.69739,-97.60687,6655
0146696,Margaret,AL,33.67286,-86.46394,6654
4813108,Carthage,TX,32.15205,-94.33711,6653
3464050,Rockaway,NJ,40.89585,-74.51732,6651
5367770,Steilacoom,WA,47.16927,-122.59234,6649
3958520,Ontario,OH,40.7682,-82.61477,6648
1326084,Eatonton,GA,33.32582,-83.38886,6641
3641333,Larchmont,NY,40.92596,-73.75196,6640
2979882,Willard,MO,37.29298,-93.41705,6632
3937016,Huron,OH,41.39763,-82.56257,6630
4256088,Oakmont,PA,40.51976,-79.83667,6628
3979044,Upper Sandusky,OH,40.83067,-83.27071,6627
4211720,Catasauqua,PA,40.65383,-75.46104,6625
5541675,Lake Mills,WI,43.07764,-88.90641,6617
3653979,Norwich,NY,42.53332,-75.52276,6608
3477600,Watchung,NJ,40.64285,-74.43623,6606
3952010,Moraine,OH,39.69752,-84.24272,6603
5307940,Brier,WA,47.79239,-122.27343,6603
3935560,Hillsboro,OH,39.21229,-83.61118,6599
4275648,Swarthmore,PA,39.90232,-75.34874,6596
5527075,Fox Point,WI,43.15813,-87.90139,6591
3448210,Morris Plains,NJ,40.83881,-74.4742,6590
0614946,Colusa,CA,39.20002,-122.00948,6589
3905424,Belpre,OH,39.28049,-81.59234,6588
1743965,Litchfield,IL,39.17596,-89.66548,6587
2057625,Pratt,KS,37.69858,-98.76594,6587
4836104,Iowa Park,TX,33.96277,-98.68087,6583
5373290,Union Gap,WA,46.55443,-120.49207,6582
5111032,Buena Vista,VA,37.72935,-79.35813,6581
3881180,Valley City,ND,46.92257,-98.00414,6580
2017850,De Soto,KS,38.97231,-94.95114,6579
1705300,Benton,IL,38.01319,-88.91728,6578
2906004,Black Jack,MO,38.79898,-90.26344,6575
4856696,Penitas,TX,26.25831,-98.43864,6568
1782686,Winthrop Harbor,IL,42.48061,-87.82956,6565
1855116,North Vernon,IN,39.01485,-85.63005,6565
2021675,Eudora,KS,38.93466,-95.09412,6564
2144344,Lebanon,KY,37.57016,-85.26013,6558
2119432,Cynthiana,KY,38.38295,-84.30176,6557
0803620,Aspen,CO,39.19515,-106.83681,6556
2653960,Milford,MI,42.58854,-83.60165,6554
1373816,Stone Mountain,GA,33.80419,-84.17142,6552
4263840,Red Lion,PA,39.89861,-76.60775,6552
5662450,Powell,WY,44.76178,-108.75758,6551
1959475,Orange City,IA,43.0018,-96.05525,6547
3678355,Warwick,NY,41.25524,-74.35472,6546
1255750,Pembroke Park,FL,25.98894,-80.18026,6544
5356450,Prosser,WA,46.20904,-119.76773,6540
2481275,Walkersville,MD,39.47432,-77.36335,6535
2815340,Columbia,MS,31.25691,-89.82544,6534
1272325,Treasure Island,FL,27.76483,-82.76912,6524
0609878,Calipatria,CA,33.16865,-115.48564,6522
4733260,Henderson,TN,35.44307,-88.65656,6519
2737448,Litchfield,MN,45.12197,-94.5259,6515
1835284,Huntingburg,IN,38.30092,-86.96191,6512
4846056,Magnolia,TX,30.21303,-95.7426,6506
2415925,Chesapeake Beach,MD,38.68946,-76.5544,6504
1728846,Geneseo,IL,41.45125,-90.15484,6503
2919252,De Soto,MO,38.14107,-90.56083,6503
3637803,Irvington,NY,41.03426,-73.86703,6502
2000125,Abilene,KS,38.9245,-97.228,6501
2116372,Cold Spring,KY,39.01563,-84.43445,6499
0552580,Osceola,AR,35.6942,-89.99342,6496
5379625,Woodland,WA,45.91818,-122.7535,6496
3668286,Solvay,NY,43.05706,-76.21228,6495
2118496,Crestwood,KY,38.34367,-85.47766,6493
4108650,Brookings,OR,42.07241,-124.30491,6493
2256540,Oakdale,LA,30.81642,-92.65586,6490
2907102,Bonne Terre,MO,37.9211,-90.54268,6487
3145295,Sidney,NE,41.13363,-102.96954,6483
4250016,Milton,PA,41.00211,-76.85234,6483
3608532,Bronxville,NY,40.93949,-73.82644,6479
2833100,Holly Springs,MS,34.77802,-89.44582,6472
2964478,St. John,MO,38.71476,-90.34627,6472
1867464,Salem,IN,38.60458,-86.09746,6463
3410480,Carlstadt,NJ,40.82643,-74.06234,6454
3576200,Taos,NM,36.38713,-105.58041,6453
4262792,Prospect Park,PA,39.8861,-75.30737,6452
1741326,Lakemoor,IL,42.33887,-88.20266,6451
4758080,Pigeon Forge,TN,35.79801,-83.56378,6446
3140605,Ralston,NE,41.20001,-96.03782,6443
5574400,Slinger,WI,43.33539,-88.27645,6443
5621125,Douglas,WY,42.75477,-105.3978,6442
3950176,Milford,OH,39.16521,-84.28478,6433
1964020,Polk City,IA,41.78184,-93.72261,6430
2855400,Pass Christian,MS,30.31803,-89.23908,6429
1738479,Johnsburg,IL,42.38325,-88.24676,6428
4748980,Millersville,TN,36.39682,-86.71105,6427
4284144,West View,PA,40.51816,-80.0333,6426
5523575,Elm Grove,WI,43.04752,-88.08703,6416
2801260,Amory,MS,33.98185,-88.48261,6412
1375832,Temple,GA,33.73324,-85.02729,6406
2279240,Walker,LA,30.48637,-90.86562,6402
2432500,Glenarden,MD,38.92929,-76.85769,6394
4817744,Crockett,TX,31.31711,-95.45659,6387
3712340,Cherryville,NC,35.38457,-81.37894,6385
3454570,Oceanport,NJ,40.31601,-74.02048,6383
3461170,Prospect Park,NJ,40.94156,-74.17409,6382
2916678,Cottleville,MO,38.75159,-90.6578,6378
4167050,Sheridan,OR,45.09593,-123.39809,6375
5306505,Blaine,WA,48.98719,-122.74877,6371
3464590,Roseland,NJ,40.82174,-74.31015,6370
4072650,Tecumseh,OK,35.26427,-96.93345,6370
5459068,Nitro,WV,38.41161,-81.80781,6366
1239475,Lauderdale-by-the-Sea,FL,26.19134,-80.09946,6365
3916308,Clyde,OH,41.30358,-82.97943,6360
1263700,Sanibel,FL,26.45104,-82.10568,6358
4273888,Steelton,PA,40.22581,-76.8254,6358
3968686,Rossford,OH,41.57757,-83.57218,6353
0813845,Cherry Hills Village,CO,39.63742,-104.94747,6349
4824912,Everman,TX,32.62883,-97.28425,6347
2640000,Huntington Woods,MI,42.4819,-83.16809,6345
1305344,Barnesville,GA,33.04865,-84.14928,6343
1670660,Rupert,ID,42.61894,-113.67397,6343
3635694,Horseheads,NY,42.16863,-76.82966,6343
3454870,Old Tappan,NJ,41.02331,-73.98422,6342
1851732,Mount Vernon,IN,37.93699,-87.89586,6341
4739620,Kingston,TN,35.87267,-84.50449,6340
4855152,Parker,TX,33.06306,-96.62524,6332
0528510,Greenbrier,AR,35.22884,-92.38357,6330
5581250,Twin Lakes,WI,42.51558,-88.25037,6328
4178900,Warrenton,OR,46.1731,-123.92971,6324
3457150,Paulsboro,NJ,39.83998,-75.23996,6316
3679174,Wesley Hills,NY,41.15758,-74.07901,6310
2477825,Thurmont,MD,39.61998,-77.4077,6308
3931402,Granville,OH,40.0568,-82.50414,6308
4829660,Gladewater,TX,32.54255,-94.94714,6307
4172500,Talent,OR,42.24046,-122.78116,6306
1312260,Byron,GA,32.6495,-83.74795,6305
0512340,Cave Springs,AR,36.26843,-94.2195,6304
4803768,Argyle,TX,33.10549,-97.17752,6294
2136604,Highland Heights,KY,39.03552,-84.45658,6292
2669080,Rockford,MI,43.13697,-85.55452,6291
2436500,Hampstead,MD,39.6146,-76.8548,6288
3838900,Horace,ND,46.75695,-96.91133,6286
1271525,Tequesta,FL,26.96487,-80.11324,6285
2227155,Franklin,LA,29.78495,-91.50957,6284
1218550,Dundee,FL,28.01726,-81.60344,6275
3716180,Dallas,NC,35.31793,-81.18318,6270
2183550,Wilmore,KY,37.87783,-84.6639,6268
1938100,Independence,IA,42.46219,-91.90315,6266
2967700,Shrewsbury,MO,38.58657,-90.32816,6263
1353004,Morrow,GA,33.5783,-84.33555,6262
4276184,Taylor,PA,41.39577,-75.71471,6252
1716873,Countryside,IL,41.7742,-87.87522,6246
1707770,Braidwood,IL,41.27018,-88.22342,6245
4519420,Dillon,SC,34.42447,-79.36759,6244
0114392,Chickasaw,AL,30.77145,-88.0797,6241
2650720,Manistee,MI,44.24527,-86.32754,6241
4878436,White Oak,TX,32.53005,-94.85393,6241
2903592,Battlefield,MO,37.11931,-93.36828,6236
2929494,Greenwood,MO,38.84206,-94.33355,6235
1024540,Elsmere,DE,39.73845,-75.59457,6234
3482300,Woodcliff Lake,NJ,41.02598,-74.06106,6234
1861236,Portland,IN,40.43766,-84.98349,6233
5584375,Waupaca,WI,44.35005,-89.07,6231
3151840,Wayne,NE,42.23748,-97.00886,6229
2956756,Peculiar,MO,38.73083,-94.4686,6226
3937842,Jackson,OH,39.04446,-82.64466,6226
3743720,Mocksville,NC,35.89972,-80.56109,6224
2163138,Princeton,KY,37.10648,-87.8849,6223
4923530,Ephraim,UT,39.35624,-111.58467,6220
4732520,Harriman,TN,35.93038,-84.56258,6216
5677530,Torrington,WY,42.06505,-104.17353,6211
0617022,Crescent City,CA,41.76451,-124.20078,6209
1866438,Rushville,IN,39.61856,-85.44584,6208
2641220,Ishpeming,MI,46.47034,-87.67514,6207
3883860,Watford City,ND,47.80149,-103.26673,6207
3043375,Lewistown,MT,47.05138,-109.4524,6204
4838332,Justin,TX,33.08184,-97.31423,6197
2070800,Tonganoxie,KS,39.10789,-95.07909,6195
0169240,Semmes,AL,30.79622,-88.24759,6193
4226592,Forest Hills,PA,40.42508,-79.85447,6186
4272648,South Williamsport,PA,41.22939,-77.00047,6176
3522380,Edgewood,NM,35.13132,-106.22016,6170
4845672,McGregor,TX,31.41967,-97.42634,6161
1665260,Preston,ID,42.09941,-111.88074,6160
2327085,Gardiner,ME,44.19509,-69.79377,6160
1205375,Belleview,FL,29.06061,-82.05587,6156
2278715,Ville Platte,LA,30.68986,-92.27416,6148
4233744,Hellertown,PA,40.58135,-75.33791,6145
3622865,East Rochester,NY,43.11221,-77.48718,6139
0631568,Gustine,CA,37.25255,-120.99551,6138
5522575,Edgerton,WI,42.83895,-89.06957,6138
3505780,Aztec,NM,36.8159,-107.97031,6129
2416550,Cheverly,MD,38.92593,-76.91347,6125
3967356,Rittman,OH,40.97337,-81.78458,6119
3422440,Fair Haven,NJ,40.36194,-74.03878,6114
1686140,Weiser,ID,44.25468,-116.96886,6112
4057550,Pauls Valley,OK,34.71021,-97.22403,6112
3765040,Stokesdale,NC,36.22807,-79.97741,6111
4959390,Perry,UT,41.46452,-112.04054,6111
1865214,Rochester,IN,41.06039,-86.19831,6110
3985232,Willard,OH,41.05194,-82.72353,6106
2957278,Pevely,MO,38.28809,-90.40004,6103
1369672,Senoia,GA,33.30766,-84.55476,6101
3440770,Little Silver,NJ,40.33695,-74.03454,6101
2128612,Fort Wright,KY,39.04575,-84.53607,6096
1827054,Gas City,IN,40.48865,-85.59434,6091
3976582,The Village of Indian Hill,OH,39.18856,-84.33602,6090
4252808,Nazareth,PA,40.73996,-75.31262,6088
4640220,Madison,SD,44.00622,-97.10848,6086
1342604,Jonesboro,GA,33.5208,-84.3547,6084
2927334,Glendale,MO,38.59351,-90.38257,6082
0685684,Willows,CA,39.51475,-122.19918,6079
3678168,Wappingers Falls,NY,41.59816,-73.91694,6070
0518490,De Queen,AR,34.04225,-94.34213,6069
4544575,Marion,SC,34.17866,-79.39566,6068
4216296,Corry,PA,41.92822,-79.63313,6065
1949215,Maquoketa,IA,42.06053,-90.66386,6064
4949820,Midway,UT,40.5202,-111.47551,6064
4809640,Bowie,TX,33.55696,-97.8461,6054
1714117,Chillicothe,IL,40.91596,-89.50268,6052
1903160,Asbury,IA,42.51195,-90.77994,6051
3948104,Martins Ferry,OH,40.1043,-80.72912,6050
2653920,Milan,MI,42.08135,-83.68479,6048
2658980,Northville,MI,42.43621,-83.48828,6047
2859160,Pontotoc,MS,34.25088,-89.00835,6046
4518565,Darlington,SC,34.30138,-79.86717,6045
4269752,Sharon Hill,PA,39.90743,-75.26779,6039
4802104,Alpine,TX,30.3639,-103.66446,6039
4822720,Edna,TX,28.97512,-96.64846,6039
5466988,Ranson corporation,WV,39.31006,-77.88305,6035
3067900,Sidney,MT,47.71546,-104.16716,6031
3770660,Walkertown,NC,36.14974,-80.16895,6027
3981858,Waterville,OH,41.50197,-83.73685,6022
4724360,Erwin,TN,36.14583,-82.41199,6020
4250880,Moosic,PA,41.35604,-75.7047,6018
0500970,Alma,AR,35.49238,-94.21395,6017
4006600,Blackwell,OK,36.80134,-97.30087,6016
1750244,Monticello,IL,40.03354,-88.57411,6010
4219160,Dickson City,PA,41.46835,-75.63582,6010
2026725,Goddard,KS,37.67177,-97.55975,6009
4818020,Crystal City,TX,28.69068,-99.8271,6009
0867280,Salida,CO,38.52988,-105.99792,6007
2623380,Dundee,MI,41.96648,-83.66942,6006
3562060,Raton,NM,36.88497,-104.43957,6005
3738860,Locust,NC,35.26864,-80.43672,5992
0672576,Solvang,CA,34.59376,-120.13968,5988
3621589,East Aurora,NY,42.76684,-78.61704,5986
4205256,Bellefonte,PA,40.91421,-77.7682,5986
2260880,Plaquemine,LA,30.28316,-91.24381,5985
2638700,Holly,MI,42.7988,-83.62297,5980
3448690,Mount Arlington,NJ,40.92075,-74.64079,5979
3431620,Hightstown,NJ,40.26846,-74.5258,5978
5123760,Dumfries,VA,38.56735,-77.32242,5978
3634847,Hilton,NY,43.28997,-77.79256,5975
2430950,Fruitland,MD,38.32039,-75.6265,5973
3638934,Kaser,NY,41.12126,-74.06857,5970
4255664,Norwood,PA,39.88599,-75.29576,5969
4927490,Fruit Heights,UT,41.02893,-111.90459,5969
2606900,Belding,MI,43.09649,-85.23303,5967
1268525,Starke,FL,29.94745,-82.11289,5966
4722000,Dunlap,TN,35.36753,-85.38983,5960
5187712,Woodstock,VA,38.87212,-78.51713,5954
2711350,Chisago City,MN,45.34558,-92.91003,5953
4817504,Crandall,TX,32.62797,-96.42687,5950
3909358,Brookville,OH,39.83953,-84.41735,5946
4213704,Clairton,PA,40.29666,-79.88903,5945
3579840,Truth or Consequences,NM,33.23764,-107.27624,5942
2961670,Richmond,MO,39.27545,-93.97258,5939
4248480,Media,PA,39.92004,-75.38833,5938
1203975,Bay Harbor Islands,FL,25.88798,-80.13358,5937
4227456,Franklin,PA,41.38303,-79.83209,5933
0869645,Sheridan,CO,39.64776,-105.01746,5932
0163336,Rainsville,AL,34.49436,-85.83651,5931
1832242,Hartford City,IN,40.45366,-85.37318,5927
3443050,Manasquan,NJ,40.11242,-74.03816,5925
4740160,Lafayette,TN,36.52405,-86.03059,5919
4984050,White City metro township,UT,40.56874,-111.86264,5918
2423025,District Heights,MD,38.85887,-76.88844,5916
4539310,Lake City,SC,33.86773,-79.75388,5916
3964150,Port Clinton,OH,41.50972,-82.93834,5915
3646415,Medina,NY,43.21974,-78.38787,5912
4257480,Oxford,PA,39.78556,-75.97965,5909
4839004,Kermit,TX,31.85392,-103.09239,5909
2668380,Richmond,MI,42.81056,-82.75217,5905
2842280,Louisville,MS,33.12293,-89.05488,5899
0804110,Avon,CO,39.64189,-106.51581,5898
1751206,Mount Zion,IL,39.78402,-88.88501,5897
4035400,Holdenville,OK,35.08348,-96.40135,5893
3729160,Hamlet,NC,34.8892,-79.71061,5888
5583825,Waterford,WI,42.7644,-88.21667,5885
4982840,West Bountiful,UT,40.90127,-111.90845,5884
4880560,Yoakum,TX,29.2932,-97.14701,5875
3929610,Geneva,OH,41.80076,-80.94628,5871
4271776,Somerset,PA,40.00503,-79.07785,5870
3434890,Jamesburg,NJ,40.34904,-74.4402,5869
1341596,Jackson,GA,33.29236,-83.96785,5867
3932606,Groveport,OH,39.85734,-82.89144,5867
3929932,Germantown,OH,39.63246,-84.36451,5863
4216848,Crafton,PA,40.4333,-80.07113,5863
2462850,Poolesville,MD,39.14183,-77.41051,5856
3912168,Carlisle,OH,39.57899,-84.32096,5855
4604380,Belle Fourche,SD,44.6638,-103.85914,5855
2120350,Dayton,KY,39.11231,-84.46284,5854
3453610,Norwood,NJ,40.99205,-73.95055,5854
3746000,Nashville,NC,35.96923,-77.95673,5850
2677700,Swartz Creek,MI,42.9642,-83.81617,5848
3404930,Belmar,NJ,40.17966,-74.02444,5846
1761067,Pontoon Beach,IL,38.72185,-90.06357,5845
1901990,Anamosa,IA,42.10883,-91.2752,5845
1853874,New Whiteland,IN,39.56174,-86.09944,5842
0822860,Eaton,CO,40.52569,-104.71299,5839
1704039,Bartonville,IL,40.64205,-89.65979,5836
2054250,Paola,KS,38.57893,-94.8604,5835
3543930,Los Ranchos de Albuquerque,NM,35.16195,-106.64574,5833
1253800,Pahokee,FL,26.82021,-80.66205,5829
2670680,St. Clair,MI,42.82653,-82.49243,5824
1711514,Carterville,IL,37.7628,-89.08448,5821
4274888,Stroudsburg,PA,40.98323,-75.19426,5819
5524550,Evansville,WI,42.77807,-89.29598,5819
4222608,Edinboro,PA,41.87498,-80.12425,5814
4876096,Wake Village,TX,33.42384,-94.12697,5813
1715170,Coal City,IL,41.2789,-88.28005,5810
2663820,Petoskey,MI,45.36485,-85.0107,5810
4261648,Plymouth,PA,41.24088,-75.95197,5810
0174976,Tarrant,AL,33.5929,-86.76625,5806
3931150,Grafton,OH,41.28414,-82.02997,5804
1704351,Beardstown,IL,40.0101,-90.43113,5803
2180490,Walton,KY,38.86243,-84.61504,5803
1759026,Peoria Heights,IL,40.7467,-89.57003,5802
4253696,New Holland,PA,40.10129,-76.09015,5800
1925860,Estherville,IA,43.39973,-94.83422,5796
0825115,Estes Park,CO,40.36705,-105.53386,5795
4157450,Philomath,OR,44.54197,-123.35953,5795
4214064,Clearfield,PA,41.0215,-78.4394,5794
1782049,Willow Springs,IL,41.73414,-87.88401,5793
1958620,Oelwein,IA,42.67158,-91.91279,5788
3678960,Webster,NY,43.21639,-77.4219,5787
4810636,Brookshire,TX,29.78239,-95.95144,5782
4879672,Windcrest,TX,29.51483,-98.38134,5782
5552200,Milton,WI,42.77468,-88.93999,5778
1748645,Metropolis,IL,37.14964,-88.68735,5776
4077050,Verdigris,OK,36.25352,-95.66044,5775
3732180,Holly Ridge,NC,34.49348,-77.56315,5766
4937390,Hyde Park,UT,41.80108,-111.80989,5766
0505560,Berryville,AR,36.37103,-93.57039,5763
1735047,Hillsboro,IL,39.17623,-89.47291,5761
3629542,Goshen,NY,41.40165,-74.32685,5760
0619612,Dos Palos,CA,36.98542,-120.63384,5759
1858662,Pendleton,IN,40.0058,-85.77142,5758
3664749,Salamanca,NY,42.16473,-78.74126,5757
1300576,Adel,GA,31.12481,-83.42547,5752
4845096,Luling,TX,29.68175,-97.6467,5752
4824036,Elsa,TX,26.29781,-97.99356,5750
0103028,Attalla,AL,33.98619,-86.12104,5746
2113978,Central City,KY,37.29678,-87.12899,5744
2622880,Dowagiac,MI,41.98343,-86.11284,5742
4843024,Littlefield,TX,33.91918,-102.3348,5740
2105446,Bellevue,KY,39.10125,-84.47749,5738
3635969,Hudson,NY,42.25191,-73.78603,5735
1251200,Okeechobee,FL,27.24161,-80.82931,5731
1227256,Grant-Valkaria,FL,27.9343,-80.56588,5730
3705220,Bessemer City,NC,35.28433,-81.28288,5730
2153130,Monticello,KY,36.84114,-84.85133,5726
2981124,Wright City,MO,38.83219,-91.03562,5723
0150192,Monroeville,AL,31.51622,-87.32771,5720
1270075,Surfside,FL,25.87882,-80.12501,5719
1050800,New Castle,DE,39.67002,-75.56652,5715
3016600,Columbia Falls,MT,48.37148,-114.19183,5713
3468340,Somerdale,NJ,39.84542,-75.0217,5712
0156400,Odenville,AL,33.70088,-86.42337,5711
3601033,Albion,NY,43.24602,-78.1902,5704
2416225,Chestertown,MD,39.22042,-76.07052,5702
0682744,Villa Park,CA,33.81799,-117.81129,5698
4865344,Sandy Oaks,TX,29.18172,-98.40916,5698
4868180,Slaton,TX,33.44547,-101.65092,5698
4246264,McKees Rocks,PA,40.46902,-80.06333,5694
3474540,Union Beach,NJ,40.44749,-74.17005,5691
4183400,Winston,OR,43.12011,-123.42453,5691
2954038,Odessa,MO,38.9994,-93.9664,5689
4702180,Ashland City,TN,36.25617,-87.03274,5689
4764440,Rockwood,TN,35.87008,-84.67494,5684
1667780,Rigby,ID,43.67359,-111.91353,5683
4814668,Childress,TX,34.43545,-100.28238,5683
4747000,Medina,TN,35.81705,-88.79046,5681
