true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.3,0.2944799766033264,0.498046875,165,0.13,5,897.4207542135345,3288.1995739509857,0.155,0.18333333333333332,0.32,-9.00802977205739,0.06166666666666668,0.6058333333333333,0.8608333333333333,0.9683333333333334
0.3,0.2944799766033264,0.498046875,165,0.13,8,805.1745864396117,3021.284830606856,0.18416666666666667,0.23166666666666666,0.3541666666666667,-8.874010060346334,0.07777777777777777,0.6391666666666667,0.8691666666666666,0.975
0.3,0.2944799766033264,0.498046875,165,0.13,12,653.7277852980058,2745.5636607397464,0.205,0.2658333333333333,0.3933333333333333,-8.760413764877166,0.09055555555555557,0.665,0.8783333333333333,0.9783333333333334
0.3,0.2944799766033264,0.498046875,165,0.13,16,652.9279338613767,2775.074572501288,0.20333333333333334,0.2658333333333333,0.38666666666666666,-8.697003765802856,0.09083333333333332,0.6641666666666667,0.8833333333333333,0.975
0.3,0.2944799766033264,0.498046875,165,0.13,20,675.8029966016858,2822.8761569678054,0.20166666666666666,0.2575,0.38166666666666665,-8.669419852333885,0.09499999999999997,0.6716666666666666,0.8891666666666667,0.9741666666666666
0.3,0.2944799766033264,0.498046875,165,0.177,5,942.6140342101153,3457.2929031179897,0.15,0.16416666666666666,0.2966666666666667,-9.057570997381777,0.06222222222222218,0.6083333333333333,0.8591666666666666,0.9691666666666666
0.3,0.2944799766033264,0.498046875,165,0.177,8,877.1596827950771,3181.0524960149305,0.16666666666666666,0.20833333333333334,0.325,-8.959205796383985,0.07638888888888891,0.6408333333333334,0.8666666666666667,0.9716666666666667
0.3,0.2944799766033264,0.498046875,165,0.177,12,801.172476447455,2877.8120143976234,0.17666666666666667,0.22666666666666666,0.3458333333333333,-8.88080664645196,0.08972222222222222,0.6633333333333333,0.8775,0.9783333333333334
0.3,0.2944799766033264,0.498046875,165,0.177,16,877.1596827950771,3074.8570180204783,0.17,0.21166666666666667,0.3258333333333333,-8.839799975495415,0.08833333333333333,0.6575,0.8808333333333334,0.9766666666666667
0.3,0.2944799766033264,0.498046875,165,0.177,20,901.2725389784697,3333.67207380207,0.16583333333333333,0.20416666666666666,0.315,-8.824410617364297,0.0911111111111111,0.6616666666666666,0.8816666666666667,0.98
